06/01/2022-06:47:42.100448  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.100448  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.108273  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.108274  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.108275  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.108297  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.108298  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.108298  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.113214  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.113215  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.113216  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.113325  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.117714  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.117715  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.121514  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.121791  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.121791  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.130941  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.130942  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.130942  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.134817  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.138939  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.145090  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.145091  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.145092  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.145114  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.147963  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.148506  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.148506  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.152570  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.152572  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.152572  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168108  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168109  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168110  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168253  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.168253  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.168280  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168281  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168281  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168282  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168282  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168283  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168283  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.168657  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.168657  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.171799  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.171800  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.175593  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.175594  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.175594  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.183370  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.183371  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.183372  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.183516  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.183516  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.183517  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.183517  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.189865  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.189866  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.189867  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.189895  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.189897  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.193289  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.193290  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.193291  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.201583  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.201584  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.201585  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.201609  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.201611  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.203263  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.211496  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.211497  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.216047  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.216048  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.220686  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.220687  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.220687  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.221100  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.221100  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.229783  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.229783  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.229784  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.229809  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.229811  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.229812  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.234106  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.234107  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.234108  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.243547  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.243548  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.243549  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.243632  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.243632  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.243633  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.243633  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.252028  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.252029  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.252030  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.252069  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.252071  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.252072  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.252483  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.252483  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.256744  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.256744  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.256745  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.261177  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.261179  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.270829  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.270830  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.270831  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.270988  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.270988  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.271018  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.271020  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.271020  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.278344  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.278346  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.278346  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.278500  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.278500  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.1:3128 -> 192.168.65.3:59858
06/01/2022-06:47:42.278529  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.288764  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.288765  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
06/01/2022-06:47:42.288765  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.65.3:59858 -> 192.168.65.1:3128
